coincidence_sum,duration,similarity,stations,time,trace_ids
3.0,8.399999856948853,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:13:07.412700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:13:21.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:20:37.037700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.424999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:39:36.662700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:41:31.212700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.549999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:41:51.387700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.374999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:42:53.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.1000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:48:56.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.5249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:50:47.787700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:52:39.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.125,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:53:47.587700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T09:55:05.237700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,7.674999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:02:23.237700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:04:25.362700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:05:53.787700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:10:51.987700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:11:15.687700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.5500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:12:18.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:13:25.712700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.674999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:14:40.887700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,5.924999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:18:55.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.5500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:24:18.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:27:02.962700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,4.974999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:28:15.737700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:29:46.237700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,5.150000095367432,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:32:05.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:38:58.112700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.8999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:39:49.112700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:43:26.187700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:48:13.437700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:55:20.387700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T10:57:14.062700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.325000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:00:50.212700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:01:01.337700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.2250001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:05:23.662700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9250001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:07:28.212700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:09:02.412700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:10:10.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.5249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:11:46.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.625,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:11:55.437700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.1499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:12:43.537700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.8000001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:13:11.587700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.5750000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:14:49.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:16:40.437700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.0500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:20:16.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.4750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:25:48.412700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:28:17.062700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.575000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:30:33.412700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:32:00.562700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.9749999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:32:52.962700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.249999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:35:38.262700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:37:07.312700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.8249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:39:04.987700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.549999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:39:13.137700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:39:24.287700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.7249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:39:50.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.7999999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:40:01.487700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:40:21.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.6749999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:40:47.237700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.1000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:41:41.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.625,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:42:11.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:42:18.237700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:43:02.887700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:43:35.437700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:43:52.537700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:44:30.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.1499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:46:42.037700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:48:31.012700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.1750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:50:00.862700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,7.099999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:55:41.062700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,4.400000095367432,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:56:52.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,4.974999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T11:58:51.887700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:00:11.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.124999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:00:34.387700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,5.599999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:01:32.537700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:03:41.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:03:50.987700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,4.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:05:15.162700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.125000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:05:56.312700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:09:52.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.325000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:12:33.787700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.4750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:15:50.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,4.574999809265137,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:16:26.537700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.4250001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:16:44.612700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,4.2749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:18:10.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,7.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:19:07.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:21:30.437700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.125000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:24:37.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:25:44.562700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:31:15.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:32:33.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,4.550000190734863,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:34:19.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.174999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:35:57.262700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:38:55.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.3499996662139893,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:39:58.962700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.549999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:41:09.762700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8000001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:42:00.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:43:39.037700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,4.950000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:44:10.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.749999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:44:51.462700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.25,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:45:08.612700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:50:04.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.450000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:51:21.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.375000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:53:13.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,7.674999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:53:56.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:55:45.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:56:17.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:57:01.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:57:22.162700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.674999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:58:08.737700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.0250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T12:58:34.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:00:12.412700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:01:08.187700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:02:10.412700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:02:52.562700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.8249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:03:16.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.375,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:03:37.112700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.5249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:03:45.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.249999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:03:57.462700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:04:55.362700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.874999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:05:13.637700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:05:33.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:06:41.337700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:06:57.762700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:07:13.637700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:07:52.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.9749999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:09:35.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:10:37.062700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:12:10.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.874999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:12:35.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:13:43.212700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:16:52.287700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.1000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:18:07.312700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,7.150000333786011,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:19:18.812700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.375,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:20:55.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.5250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:25:09.737700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:26:08.787700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:26:47.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.749999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:28:29.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:30:02.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.6750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:30:16.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.75,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:33:30.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.625,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:34:46.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.375,{},"[u'MAW', u'MAW', u'MAW']",2007-01-02T13:34:58.262700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
