start_time,stop_time,cluster
2007-01-07 10:19:04.362700,2007-01-07 10:19:06.387700,14
2007-01-07 10:21:15.137700,2007-01-07 10:21:16.987700,14
2007-01-07 10:26:46.112700,2007-01-07 10:26:48.762700,14
2007-01-07 10:31:34.862700,2007-01-07 10:31:36.662700,14
2007-01-07 10:32:58.462700,2007-01-07 10:33:00.237700,14
2007-01-07 11:06:10.912700,2007-01-07 11:06:12.712700,14
2007-01-07 11:10:45.462700,2007-01-07 11:10:47.287700,14
2007-01-07 11:38:32.487700,2007-01-07 11:38:34.337700,14
2007-01-07 12:04:07.987700,2007-01-07 12:04:09.487700,14
2007-01-07 12:08:18.137700,2007-01-07 12:08:19.887700,14
2007-01-07 12:29:43.312700,2007-01-07 12:29:45.162700,14
2007-01-07 13:10:00.862700,2007-01-07 13:10:02.287700,14
2007-01-07 13:10:09.812700,2007-01-07 13:10:11.787700,14
2007-01-07 13:17:12.887700,2007-01-07 13:17:14.637700,14
2007-01-07 13:32:14.262700,2007-01-07 13:32:16.112700,14
2007-01-07 13:35:30.087700,2007-01-07 13:35:32.212700,14
2007-01-07 13:35:47.637700,2007-01-07 13:35:49.487700,14
2007-01-07 13:37:37.637700,2007-01-07 13:37:39.937700,14
2007-01-07 13:48:46.762700,2007-01-07 13:48:48.412700,14
2007-01-07 13:49:20.787700,2007-01-07 13:49:22.412700,14
2007-01-07 14:11:06.087700,2007-01-07 14:11:07.912700,14
2007-01-07 14:24:12.387700,2007-01-07 14:24:14.562700,14
2007-01-07 14:39:53.387700,2007-01-07 14:39:55.612700,14
2007-01-07 14:51:50.862700,2007-01-07 14:51:52.387700,14
2007-01-07 14:53:45.837700,2007-01-07 14:53:47.512700,14
2007-01-07 14:55:18.962700,2007-01-07 14:55:20.687700,14
2007-01-07 14:57:31.087700,2007-01-07 14:57:32.612700,14
2007-01-07 14:58:29.512700,2007-01-07 14:58:31.237700,14
2007-01-07 15:03:59.162700,2007-01-07 15:04:01.462700,14
2007-01-07 15:12:47.237700,2007-01-07 15:12:49.187700,14
2007-01-07 15:18:19.487700,2007-01-07 15:18:21.337700,14
2007-01-07 15:24:10.112700,2007-01-07 15:24:11.587700,14
2007-01-07 15:30:20.887700,2007-01-07 15:30:22.712700,14
2007-01-07 15:31:16.237700,2007-01-07 15:31:18.212700,14
2007-01-07 15:31:20.812700,2007-01-07 15:31:22.712700,14
2007-01-07 15:37:32.387700,2007-01-07 15:37:35.512700,14
2007-01-07 15:39:31.712700,2007-01-07 15:39:33.612700,14
2007-01-07 16:27:16.062700,2007-01-07 16:27:19.187700,14
2007-01-07 16:38:07.012700,2007-01-07 16:38:08.587700,14
2007-01-07 16:59:04.737700,2007-01-07 16:59:06.862700,14
2007-01-07 17:07:56.437700,2007-01-07 17:07:58.162700,14
2007-01-07 17:08:02.887700,2007-01-07 17:08:04.362700,14
2007-01-07 17:23:12.487700,2007-01-07 17:23:14.312700,14
2007-01-07 17:26:58.912700,2007-01-07 17:27:00.912700,14
2007-01-07 17:29:16.037700,2007-01-07 17:29:17.587700,14
2007-01-07 17:30:48.937700,2007-01-07 17:30:50.662700,14
2007-01-07 17:31:42.012700,2007-01-07 17:31:44.037700,14
2007-01-07 17:35:13.987700,2007-01-07 17:35:15.462700,14
2007-01-07 18:00:51.937700,2007-01-07 18:00:53.962700,14
2007-01-07 18:15:30.862700,2007-01-07 18:15:32.912700,14
2007-01-07 18:28:35.987700,2007-01-07 18:28:38.562700,14
2007-01-07 18:42:33.012700,2007-01-07 18:42:35.262700,14
2007-01-07 18:45:48.337700,2007-01-07 18:45:52.712700,14
2007-01-07 18:55:49.037700,2007-01-07 18:55:50.837700,14
2007-01-07 18:57:21.212700,2007-01-07 18:57:23.162700,14
2007-01-07 18:58:13.187700,2007-01-07 18:58:15.512700,14
2007-01-07 18:59:34.137700,2007-01-07 18:59:35.912700,14
2007-01-07 18:59:50.937700,2007-01-07 18:59:52.512700,14
2007-01-07 19:01:19.262700,2007-01-07 19:01:21.137700,14
2007-01-07 19:23:10.762700,2007-01-07 19:23:12.587700,14
2007-01-07 19:24:42.762700,2007-01-07 19:24:44.737700,14
2007-01-07 19:37:25.362700,2007-01-07 19:37:27.937700,14
2007-01-07 19:38:23.362700,2007-01-07 19:38:25.537700,14
2007-01-07 19:49:00.012700,2007-01-07 19:49:01.312700,14
2007-01-07 19:49:49.537700,2007-01-07 19:49:51.837700,14
2007-01-07 20:03:27.887700,2007-01-07 20:03:29.787700,14
2007-01-07 20:08:01.212700,2007-01-07 20:08:03.912700,14
2007-01-07 20:11:26.237700,2007-01-07 20:11:29.287700,14
2007-01-07 20:12:38.712700,2007-01-07 20:12:40.337700,14
2007-01-07 20:33:38.362700,2007-01-07 20:33:39.862700,14
2007-01-07 20:35:58.587700,2007-01-07 20:36:00.512700,14
2007-01-07 20:46:32.762700,2007-01-07 20:46:34.737700,14
2007-01-07 21:04:48.937700,2007-01-07 21:04:50.812700,14
2007-01-07 21:08:08.887700,2007-01-07 21:08:10.787700,14
2007-01-07 21:29:07.512700,2007-01-07 21:29:09.387700,14
2007-01-07 21:55:35.687700,2007-01-07 21:55:37.287700,14
2007-01-07 22:03:34.012700,2007-01-07 22:03:35.837700,14
2007-01-07 22:08:02.062700,2007-01-07 22:08:04.087700,14
2007-01-07 23:04:05.737700,2007-01-07 23:04:07.312700,14
2007-01-07 23:04:18.587700,2007-01-07 23:04:20.312700,14
2007-01-07 23:55:39.937700,2007-01-07 23:55:42.212700,14
2007-01-01 00:22:02.637700,2007-01-01 00:22:05.987700,15
2007-01-01 00:27:55.062700,2007-01-01 00:27:57.437700,15
2007-01-01 00:43:51.937700,2007-01-01 00:43:54.487700,15
2007-01-01 01:25:32.062700,2007-01-01 01:25:34.187700,15
2007-01-01 01:41:04.087700,2007-01-01 01:41:06.637700,15
2007-01-01 02:01:11.762700,2007-01-01 02:01:13.837700,15
2007-01-01 02:15:50.987700,2007-01-01 02:15:53.312700,15
2007-01-01 02:17:36.912700,2007-01-01 02:17:39.137700,15
2007-01-01 02:17:50.687700,2007-01-01 02:17:52.437700,15
2007-01-01 02:39:38.087700,2007-01-01 02:39:41.062700,15
2007-01-01 02:52:26.887700,2007-01-01 02:52:28.837700,15
2007-01-01 03:38:55.437700,2007-01-01 03:38:58.787700,15
2007-01-01 03:48:44.362700,2007-01-01 03:48:47.012700,15
2007-01-01 04:06:30.887700,2007-01-01 04:06:34.812700,15
2007-01-01 04:11:58.112700,2007-01-01 04:12:00.312700,15
2007-01-01 04:23:50.912700,2007-01-01 04:23:53.212700,15
2007-01-01 05:00:05.262700,2007-01-01 05:00:07.587700,15
2007-01-01 05:31:20.687700,2007-01-01 05:31:23.037700,15
2007-01-01 05:33:59.037700,2007-01-01 05:34:01.587700,15
2007-01-01 05:40:47.187700,2007-01-01 05:40:51.587700,15
2007-01-01 06:33:11.712700,2007-01-01 06:33:14.237700,15
2007-01-01 06:48:39.512700,2007-01-01 06:48:43.262700,15
2007-01-01 07:00:31.137700,2007-01-01 07:00:34.362700,15
2007-01-01 07:15:33.787700,2007-01-01 07:15:36.012700,15
2007-01-01 07:21:19.087700,2007-01-01 07:21:21.837700,15
2007-01-01 07:26:17.037700,2007-01-01 07:26:20.662700,15
2007-01-01 07:28:43.062700,2007-01-01 07:28:44.987700,15
2007-01-01 07:49:48.512700,2007-01-01 07:49:52.912700,15
2007-01-01 08:21:35.412700,2007-01-01 08:21:37.187700,15
2007-01-01 08:23:49.937700,2007-01-01 08:23:52.637700,15
2007-01-01 08:26:29.237700,2007-01-01 08:26:31.812700,15
2007-01-01 08:33:38.462700,2007-01-01 08:33:41.137700,15
2007-01-01 08:44:03.762700,2007-01-01 08:44:06.512700,15
2007-01-01 08:47:32.087700,2007-01-01 08:47:33.412700,15
2007-01-01 08:58:23.362700,2007-01-01 08:58:26.262700,15
2007-01-01 09:13:02.962700,2007-01-01 09:13:07.612700,15
2007-01-01 09:18:35.912700,2007-01-01 09:18:38.637700,15
2007-01-01 09:47:23.912700,2007-01-01 09:47:26.287700,15
2007-01-01 10:06:23.162700,2007-01-01 10:06:25.787700,15
2007-01-01 10:11:12.487700,2007-01-01 10:11:15.262700,15
2007-01-01 10:29:59.187700,2007-01-01 10:30:02.587700,15
2007-01-01 10:48:33.362700,2007-01-01 10:48:38.912700,15
2007-01-01 11:02:45.587700,2007-01-01 11:02:47.787700,15
2007-01-01 11:17:43.962700,2007-01-01 11:17:47.062700,15
2007-01-01 11:39:17.812700,2007-01-01 11:39:20.837700,15
2007-01-01 11:46:32.312700,2007-01-01 11:46:34.562700,15
2007-01-01 11:58:17.762700,2007-01-01 11:58:19.662700,15
2007-01-01 11:59:26.887700,2007-01-01 11:59:29.612700,15
2007-01-01 12:18:51.262700,2007-01-01 12:18:53.787700,15
2007-01-01 12:26:20.837700,2007-01-01 12:26:22.887700,15
2007-01-01 12:43:42.187700,2007-01-01 12:43:44.962700,15
2007-01-01 12:47:01.337700,2007-01-01 12:47:04.462700,15
2007-01-01 12:49:49.187700,2007-01-01 12:49:52.287700,15
2007-01-01 13:03:47.837700,2007-01-01 13:03:50.312700,15
2007-01-01 13:15:18.062700,2007-01-01 13:15:20.412700,15
2007-01-01 13:24:28.512700,2007-01-01 13:24:31.612700,15
2007-01-01 13:29:49.437700,2007-01-01 13:29:51.887700,15
2007-01-01 13:49:10.612700,2007-01-01 13:49:12.612700,15
2007-01-01 13:57:10.412700,2007-01-01 13:57:13.312700,15
2007-01-01 14:02:57.712700,2007-01-01 14:03:00.562700,15
2007-01-01 14:09:01.612700,2007-01-01 14:09:04.462700,15
2007-01-01 14:09:43.962700,2007-01-01 14:09:46.737700,15
2007-01-01 14:13:54.312700,2007-01-01 14:13:56.137700,15
2007-01-01 14:31:37.687700,2007-01-01 14:31:40.512700,15
2007-01-01 14:32:39.412700,2007-01-01 14:32:41.512700,15
2007-01-01 15:28:04.662700,2007-01-01 15:28:07.862700,15
2007-01-01 15:36:35.337700,2007-01-01 15:36:38.537700,15
2007-01-01 15:52:39.312700,2007-01-01 15:52:42.137700,15
2007-01-01 16:58:39.212700,2007-01-01 16:58:41.287700,15
2007-01-01 17:13:40.787700,2007-01-01 17:13:44.512700,15
2007-01-01 17:41:52.187700,2007-01-01 17:41:54.062700,15
2007-01-01 17:41:56.687700,2007-01-01 17:41:58.962700,15
2007-01-01 18:17:34.687700,2007-01-01 18:17:36.887700,15
2007-01-01 18:18:09.062700,2007-01-01 18:18:12.412700,15
2007-01-01 18:34:37.537700,2007-01-01 18:34:39.237700,15
2007-01-01 18:46:50.762700,2007-01-01 18:46:54.012700,15
2007-01-01 19:08:02.062700,2007-01-01 19:08:05.587700,15
2007-01-01 19:12:39.987700,2007-01-01 19:12:42.837700,15
2007-01-01 20:00:22.887700,2007-01-01 20:00:25.887700,15
2007-01-01 20:07:14.762700,2007-01-01 20:07:17.712700,15
2007-01-01 20:25:03.012700,2007-01-01 20:25:05.937700,15
2007-01-01 20:42:04.762700,2007-01-01 20:42:07.587700,15
2007-01-01 20:48:08.412700,2007-01-01 20:48:13.662700,15
2007-01-01 21:10:19.912700,2007-01-01 21:10:23.162700,15
2007-01-01 21:24:36.012700,2007-01-01 21:24:38.237700,15
2007-01-01 21:25:54.287700,2007-01-01 21:25:57.062700,15
2007-01-01 21:30:43.137700,2007-01-01 21:30:45.462700,15
2007-01-01 21:31:41.612700,2007-01-01 21:31:44.462700,15
2007-01-01 21:38:40.462700,2007-01-01 21:38:42.112700,15
2007-01-01 21:44:47.512700,2007-01-01 21:44:50.712700,15
2007-01-01 21:58:50.687700,2007-01-01 21:58:52.337700,15
2007-01-01 22:19:40.487700,2007-01-01 22:19:42.837700,15
2007-01-01 22:26:51.687700,2007-01-01 22:26:53.387700,15
2007-01-01 23:07:41.837700,2007-01-01 23:07:43.037700,15
2007-01-01 23:23:11.837700,2007-01-01 23:23:13.537700,15
2007-01-01 23:25:05.487700,2007-01-01 23:25:08.412700,15
2007-01-01 23:52:04.837700,2007-01-01 23:52:07.662700,15
2007-01-02 00:06:23.912700,2007-01-02 00:06:25.687700,15
2007-01-02 00:16:56.612700,2007-01-02 00:16:58.762700,15
2007-01-02 00:30:28.737700,2007-01-02 00:30:31.162700,15
2007-01-02 01:05:09.262700,2007-01-02 01:05:11.037700,15
2007-01-02 02:00:40.412700,2007-01-02 02:00:42.512700,15
2007-01-02 03:07:35.237700,2007-01-02 03:07:38.712700,15
2007-01-02 03:59:51.137700,2007-01-02 03:59:54.862700,15
2007-01-02 04:19:20.412700,2007-01-02 04:19:22.562700,15
2007-01-02 04:27:29.712700,2007-01-02 04:27:33.462700,15
2007-01-02 04:30:48.112700,2007-01-02 04:30:50.387700,15
2007-01-02 04:34:08.062700,2007-01-02 04:34:10.887700,15
2007-01-02 04:36:22.612700,2007-01-02 04:36:24.712700,15
2007-01-02 06:49:54.637700,2007-01-02 06:49:57.537700,15
2007-01-02 06:51:41.037700,2007-01-02 06:51:43.537700,15
2007-01-02 07:31:41.912700,2007-01-02 07:31:44.112700,15
2007-01-02 07:34:04.337700,2007-01-02 07:34:06.812700,15
2007-01-02 07:46:21.487700,2007-01-02 07:46:23.537700,15
2007-01-02 07:46:33.712700,2007-01-02 07:46:35.987700,15
2007-01-02 12:25:44.562700,2007-01-02 12:25:47.537700,15
2007-01-02 12:55:45.937700,2007-01-02 12:55:48.137700,15
2007-01-02 13:16:52.287700,2007-01-02 13:16:54.987700,15
2007-01-02 13:51:09.487700,2007-01-02 13:51:11.912700,15
2007-01-02 14:17:33.187700,2007-01-02 14:17:35.237700,15
2007-01-02 15:23:38.537700,2007-01-02 15:23:41.412700,15
2007-01-02 15:42:12.362700,2007-01-02 15:42:16.587700,15
2007-01-02 15:46:04.362700,2007-01-02 15:46:07.187700,15
2007-01-02 16:18:44.512700,2007-01-02 16:18:47.537700,15
2007-01-02 16:43:29.112700,2007-01-02 16:43:31.487700,15
2007-01-02 18:31:01.937700,2007-01-02 18:31:04.637700,15
2007-01-02 18:31:25.837700,2007-01-02 18:31:27.387700,15
2007-01-02 18:35:58.037700,2007-01-02 18:36:00.537700,15
2007-01-02 19:21:32.912700,2007-01-02 19:21:35.687700,15
2007-01-02 19:34:05.087700,2007-01-02 19:34:08.287700,15
2007-01-02 19:57:07.237700,2007-01-02 19:57:08.762700,15
2007-01-02 20:05:16.912700,2007-01-02 20:05:18.962700,15
2007-01-02 20:17:12.462700,2007-01-02 20:17:15.337700,15
2007-01-02 20:25:43.987700,2007-01-02 20:25:47.862700,15
2007-01-02 20:27:05.412700,2007-01-02 20:27:08.062700,15
2007-01-02 21:09:25.237700,2007-01-02 21:09:31.062700,15
2007-01-02 21:41:48.137700,2007-01-02 21:41:50.237700,15
2007-01-02 21:54:35.737700,2007-01-02 21:54:39.687700,15
2007-01-02 22:30:26.537700,2007-01-02 22:30:29.362700,15
2007-01-02 22:33:22.237700,2007-01-02 22:33:25.162700,15
2007-01-02 22:38:08.737700,2007-01-02 22:38:10.587700,15
2007-01-02 22:49:06.537700,2007-01-02 22:49:08.612700,15
2007-01-02 23:58:39.062700,2007-01-02 23:58:41.137700,15
2007-01-03 00:54:34.662700,2007-01-03 00:54:37.037700,15
2007-01-03 00:55:23.912700,2007-01-03 00:55:26.512700,15
2007-01-03 01:00:47.037700,2007-01-03 01:00:50.762700,15
2007-01-03 01:02:49.587700,2007-01-03 01:02:52.162700,15
2007-01-03 01:28:45.087700,2007-01-03 01:28:47.562700,15
2007-01-03 01:36:27.587700,2007-01-03 01:36:28.987700,15
2007-01-03 01:44:28.537700,2007-01-03 01:44:31.112700,15
2007-01-03 01:59:22.762700,2007-01-03 01:59:27.387700,15
2007-01-03 02:08:29.762700,2007-01-03 02:08:33.437700,15
2007-01-03 02:08:46.062700,2007-01-03 02:08:48.962700,15
2007-01-03 02:28:23.687700,2007-01-03 02:28:25.387700,15
2007-01-03 02:39:11.237700,2007-01-03 02:39:13.162700,15
2007-01-03 02:50:18.187700,2007-01-03 02:50:21.587700,15
2007-01-03 02:56:46.037700,2007-01-03 02:56:48.887700,15
2007-01-03 03:58:05.162700,2007-01-03 03:58:07.437700,15
2007-01-03 04:18:19.837700,2007-01-03 04:18:22.562700,15
2007-01-03 04:47:49.987700,2007-01-03 04:47:52.637700,15
2007-01-03 04:52:13.137700,2007-01-03 04:52:16.412700,15
2007-01-03 05:03:54.637700,2007-01-03 05:03:56.712700,15
2007-01-03 05:04:00.812700,2007-01-03 05:04:03.012700,15
2007-01-03 06:26:14.712700,2007-01-03 06:26:16.712700,15
2007-01-03 06:42:52.437700,2007-01-03 06:42:54.612700,15
2007-01-03 07:14:24.362700,2007-01-03 07:14:26.887700,15
2007-01-03 07:31:01.062700,2007-01-03 07:31:03.262700,15
2007-01-03 07:48:33.762700,2007-01-03 07:48:37.137700,15
2007-01-03 07:49:46.612700,2007-01-03 07:49:48.812700,15
2007-01-03 08:49:03.737700,2007-01-03 08:49:06.362700,15
2007-01-03 09:13:08.887700,2007-01-03 09:13:12.412700,15
2007-01-03 09:20:51.037700,2007-01-03 09:20:53.912700,15
2007-01-03 09:21:05.712700,2007-01-03 09:21:07.787700,15
2007-01-03 09:36:33.237700,2007-01-03 09:36:35.912700,15
2007-01-03 10:44:39.237700,2007-01-03 10:44:43.262700,15
2007-01-03 11:14:03.387700,2007-01-03 11:14:06.762700,15
2007-01-03 11:23:06.687700,2007-01-03 11:23:08.737700,15
2007-01-03 11:39:48.687700,2007-01-03 11:39:50.687700,15
2007-01-03 12:10:29.662700,2007-01-03 12:10:32.212700,15
2007-01-03 14:12:27.937700,2007-01-03 14:12:31.212700,15
2007-01-03 14:16:03.087700,2007-01-03 14:16:05.412700,15
2007-01-03 15:41:51.212700,2007-01-03 15:41:54.012700,15
2007-01-03 15:57:00.262700,2007-01-03 15:57:02.862700,15
2007-01-03 16:03:02.387700,2007-01-03 16:03:05.537700,15
2007-01-03 16:03:59.087700,2007-01-03 16:04:01.487700,15
2007-01-03 18:07:52.637700,2007-01-03 18:07:55.037700,15
2007-01-03 18:48:30.887700,2007-01-03 18:48:33.337700,15
2007-01-03 18:49:51.737700,2007-01-03 18:49:54.237700,15
2007-01-03 19:06:18.637700,2007-01-03 19:06:19.887700,15
2007-01-03 19:16:31.612700,2007-01-03 19:16:34.237700,15
2007-01-03 20:21:05.087700,2007-01-03 20:21:07.437700,15
2007-01-03 21:25:08.687700,2007-01-03 21:25:12.262700,15
2007-01-03 21:31:54.937700,2007-01-03 21:31:58.662700,15
2007-01-03 21:39:12.912700,2007-01-03 21:39:14.962700,15
2007-01-03 22:05:18.287700,2007-01-03 22:05:23.137700,15
2007-01-03 22:35:21.212700,2007-01-03 22:35:24.737700,15
2007-01-03 22:43:26.987700,2007-01-03 22:43:30.287700,15
2007-01-03 23:35:23.512700,2007-01-03 23:35:26.387700,15
2007-01-03 23:43:58.287700,2007-01-03 23:44:00.712700,15
2007-01-04 00:24:42.487700,2007-01-04 00:24:45.062700,15
2007-01-04 00:30:54.062700,2007-01-04 00:30:55.787700,15
2007-01-04 00:51:40.862700,2007-01-04 00:51:44.512700,15
2007-01-04 01:16:08.212700,2007-01-04 01:16:11.437700,15
2007-01-04 01:35:45.837700,2007-01-04 01:35:48.137700,15
2007-01-04 01:37:48.162700,2007-01-04 01:37:50.887700,15
2007-01-04 01:41:43.862700,2007-01-04 01:41:45.537700,15
2007-01-04 02:29:43.687700,2007-01-04 02:29:45.612700,15
2007-01-04 02:47:52.437700,2007-01-04 02:47:54.112700,15
2007-01-04 03:32:43.412700,2007-01-04 03:32:45.462700,15
2007-01-04 04:29:39.487700,2007-01-04 04:29:42.687700,15
2007-01-04 04:58:29.587700,2007-01-04 04:58:33.537700,15
2007-01-04 05:22:12.662700,2007-01-04 05:22:17.512700,15
2007-01-04 05:37:08.762700,2007-01-04 05:37:12.612700,15
2007-01-04 05:43:08.212700,2007-01-04 05:43:10.637700,15
2007-01-04 06:19:24.087700,2007-01-04 06:19:26.937700,15
2007-01-04 07:07:08.587700,2007-01-04 07:07:10.287700,15
2007-01-04 07:14:45.162700,2007-01-04 07:14:48.112700,15
2007-01-04 07:14:49.737700,2007-01-04 07:14:52.637700,15
2007-01-04 07:21:15.837700,2007-01-04 07:21:17.837700,15
2007-01-04 07:22:12.762700,2007-01-04 07:22:15.637700,15
2007-01-04 07:31:50.512700,2007-01-04 07:31:53.037700,15
2007-01-04 07:32:09.112700,2007-01-04 07:32:12.537700,15
2007-01-04 08:05:10.987700,2007-01-04 08:05:12.812700,15
2007-01-04 08:08:41.962700,2007-01-04 08:08:43.937700,15
2007-01-04 08:11:44.337700,2007-01-04 08:11:45.937700,15
2007-01-04 08:20:58.962700,2007-01-04 08:21:01.462700,15
2007-01-04 08:22:39.462700,2007-01-04 08:22:42.937700,15
2007-01-04 09:24:23.687700,2007-01-04 09:24:26.062700,15
2007-01-04 09:38:05.812700,2007-01-04 09:38:08.212700,15
2007-01-04 10:36:02.337700,2007-01-04 10:36:05.262700,15
2007-01-04 10:50:39.762700,2007-01-04 10:50:42.587700,15
2007-01-04 10:55:26.012700,2007-01-04 10:55:29.487700,15
2007-01-04 11:06:49.837700,2007-01-04 11:06:52.187700,15
2007-01-04 11:14:04.862700,2007-01-04 11:14:07.237700,15
2007-01-04 11:17:00.012700,2007-01-04 11:17:02.862700,15
2007-01-04 11:46:50.212700,2007-01-04 11:46:53.412700,15
2007-01-04 12:13:33.037700,2007-01-04 12:13:36.437700,15
2007-01-04 12:15:40.137700,2007-01-04 12:15:42.812700,15
2007-01-04 12:16:41.387700,2007-01-04 12:16:43.562700,15
2007-01-04 12:23:59.712700,2007-01-04 12:24:02.012700,15
2007-01-04 12:34:44.837700,2007-01-04 12:34:47.587700,15
2007-01-04 12:46:40.187700,2007-01-04 12:46:43.112700,15
2007-01-04 12:47:16.437700,2007-01-04 12:47:18.487700,15
2007-01-04 12:56:16.637700,2007-01-04 12:56:19.512700,15
2007-01-04 12:59:21.487700,2007-01-04 12:59:24.562700,15
2007-01-04 13:16:19.312700,2007-01-04 13:16:21.737700,15
2007-01-04 13:27:09.712700,2007-01-04 13:27:13.112700,15
2007-01-04 13:35:06.537700,2007-01-04 13:35:08.612700,15
2007-01-04 13:36:46.962700,2007-01-04 13:36:49.087700,15
2007-01-04 13:56:12.937700,2007-01-04 13:56:15.712700,15
2007-01-04 13:57:27.812700,2007-01-04 13:57:30.537700,15
2007-01-04 14:11:37.137700,2007-01-04 14:11:39.437700,15
2007-01-04 15:08:30.012700,2007-01-04 15:08:31.812700,15
2007-01-04 15:34:57.312700,2007-01-04 15:35:02.812700,15
2007-01-04 15:35:12.887700,2007-01-04 15:35:15.787700,15
2007-01-04 15:42:25.387700,2007-01-04 15:42:27.512700,15
2007-01-04 15:58:59.287700,2007-01-04 15:59:03.937700,15
2007-01-04 16:05:44.912700,2007-01-04 16:05:47.662700,15
2007-01-04 16:41:29.362700,2007-01-04 16:41:32.212700,15
2007-01-04 16:48:40.662700,2007-01-04 16:48:42.812700,15
2007-01-04 16:55:38.012700,2007-01-04 16:55:41.312700,15
2007-01-04 17:00:18.087700,2007-01-04 17:00:21.187700,15
2007-01-04 17:13:14.762700,2007-01-04 17:13:17.087700,15
2007-01-04 17:25:19.112700,2007-01-04 17:25:21.462700,15
2007-01-04 17:26:09.862700,2007-01-04 17:26:12.162700,15
2007-01-04 17:26:38.037700,2007-01-04 17:26:40.512700,15
2007-01-04 17:26:54.387700,2007-01-04 17:26:56.162700,15
2007-01-04 17:30:37.262700,2007-01-04 17:30:39.587700,15
2007-01-04 17:32:03.737700,2007-01-04 17:32:06.337700,15
2007-01-04 17:35:55.412700,2007-01-04 17:35:59.687700,15
2007-01-04 17:38:44.587700,2007-01-04 17:38:46.362700,15
2007-01-04 18:01:50.137700,2007-01-04 18:01:52.537700,15
2007-01-04 18:45:21.337700,2007-01-04 18:45:22.987700,15
2007-01-04 18:50:07.962700,2007-01-04 18:50:10.737700,15
2007-01-04 19:20:23.087700,2007-01-04 19:20:25.162700,15
2007-01-04 19:22:48.187700,2007-01-04 19:22:50.887700,15
2007-01-04 19:33:15.262700,2007-01-04 19:33:17.562700,15
2007-01-04 19:59:29.237700,2007-01-04 19:59:31.487700,15
2007-01-04 20:03:51.237700,2007-01-04 20:03:54.087700,15
2007-01-04 20:15:43.237700,2007-01-04 20:15:45.537700,15
2007-01-04 20:16:02.812700,2007-01-04 20:16:04.862700,15
2007-01-04 20:43:04.112700,2007-01-04 20:43:06.287700,15
2007-01-04 20:44:17.462700,2007-01-04 20:44:20.112700,15
2007-01-04 20:57:23.262700,2007-01-04 20:57:25.337700,15
2007-01-04 20:58:04.612700,2007-01-04 20:58:07.812700,15
2007-01-04 21:19:22.212700,2007-01-04 21:19:25.137700,15
2007-01-04 21:23:27.012700,2007-01-04 21:23:28.862700,15
2007-01-04 21:25:07.812700,2007-01-04 21:25:10.612700,15
2007-01-04 22:23:45.612700,2007-01-04 22:23:48.162700,15
2007-01-04 22:31:17.587700,2007-01-04 22:31:19.937700,15
2007-01-04 22:39:53.537700,2007-01-04 22:39:56.537700,15
2007-01-04 22:52:53.912700,2007-01-04 22:52:56.812700,15
2007-01-04 23:11:02.387700,2007-01-04 23:11:05.512700,15
2007-01-04 23:12:40.962700,2007-01-04 23:12:44.762700,15
2007-01-04 23:16:00.262700,2007-01-04 23:16:02.237700,15
2007-01-04 23:29:26.887700,2007-01-04 23:29:29.387700,15
2007-01-04 23:38:21.262700,2007-01-04 23:38:24.487700,15
2007-01-04 23:40:34.137700,2007-01-04 23:40:37.362700,15
2007-01-04 23:58:27.587700,2007-01-04 23:58:29.937700,15
2007-01-05 00:02:55.362700,2007-01-05 00:02:58.937700,15
2007-01-05 00:03:41.862700,2007-01-05 00:03:45.812700,15
2007-01-05 00:13:26.137700,2007-01-05 00:13:28.662700,15
2007-01-05 00:30:28.487700,2007-01-05 00:30:32.012700,15
2007-01-05 00:44:25.162700,2007-01-05 00:44:27.837700,15
2007-01-05 01:32:35.687700,2007-01-05 01:32:37.837700,15
2007-01-05 01:34:38.612700,2007-01-05 01:34:40.887700,15
2007-01-05 01:37:45.412700,2007-01-05 01:37:47.537700,15
2007-01-05 02:00:18.312700,2007-01-05 02:00:19.612700,15
2007-01-05 02:18:55.087700,2007-01-05 02:18:57.912700,15
2007-01-05 02:30:02.987700,2007-01-05 02:30:05.137700,15
2007-01-05 02:34:21.837700,2007-01-05 02:34:28.012700,15
2007-01-05 02:50:45.737700,2007-01-05 02:50:48.212700,15
2007-01-05 02:55:13.462700,2007-01-05 02:55:20.037700,15
2007-01-05 03:05:17.362700,2007-01-05 03:05:19.387700,15
2007-01-05 03:14:07.487700,2007-01-05 03:14:09.262700,15
2007-01-05 03:19:22.287700,2007-01-05 03:19:25.062700,15
2007-01-05 03:33:26.987700,2007-01-05 03:33:28.712700,15
2007-01-05 03:34:06.287700,2007-01-05 03:34:08.712700,15
2007-01-05 03:38:09.737700,2007-01-05 03:38:12.137700,15
2007-01-05 03:46:47.812700,2007-01-05 03:46:50.687700,15
2007-01-05 03:59:07.912700,2007-01-05 03:59:12.137700,15
2007-01-05 04:09:20.687700,2007-01-05 04:09:24.087700,15
2007-01-05 04:15:20.612700,2007-01-05 04:15:22.362700,15
2007-01-05 04:18:23.262700,2007-01-05 04:18:27.462700,15
2007-01-05 04:24:54.237700,2007-01-05 04:24:56.012700,15
2007-01-05 04:24:58.587700,2007-01-05 04:25:00.912700,15
2007-01-05 05:33:13.487700,2007-01-05 05:33:16.737700,15
2007-01-05 06:27:38.837700,2007-01-05 06:27:41.687700,15
2007-01-05 06:43:13.062700,2007-01-05 06:43:16.437700,15
2007-01-05 07:14:02.787700,2007-01-05 07:14:07.562700,15
